,appid,genre
199,629730,"['action', 'adventure', 'earlyaccess', 'fantasy', 'fighting', 'firstperson', 'gamesworkshop', 'gore', 'indie', 'magic', 'medieval', 'moddable', 'physics', 'rpg', 'sandbox', 'simulation', 'singleplayer', 'swordplay', 'vr', 'vronly', 'violent']"
200,1150690,"['2d', 'adventure', 'anime', 'atmospheric', 'colorful', 'exploration', 'fantasy', 'greatsoundtrack', 'handdrawn', 'horror', 'indie', 'jrpg', 'multipleendings', 'partybasedrpg', 'pixelgraphics', 'psychologicalhorror', 'rpg', 'rpgmaker', 'storyrich', 'stylized', 'turnbased']"
201,32430,"['action', 'adventure', ""beat'emup"", 'classic', 'controller', 'difficult', 'greatsoundtrack', 'hackandslash', 'multiplayer', 'multipleendings', 'openworld', 'physics', 'platformer', 'quicktimeevents', 'rpg', 'scifi', 'singleplayer', 'space', 'storyrich', 'thirdperson']"
202,1506830,"['cinematic', 'coop', 'competitive', 'controller', 'familyfriendly', 'football', 'immersivesim', 'localcoop', 'localmultiplayer', 'multiplayer', 'onlinecoop', 'physics', 'pvp', 'realistic', 'simulation', 'singleplayer', 'soccer', 'sports', 'teambased', 'esports']"
203,699130,"['action', 'charactercustomization', 'classbased', 'coop', 'combat', 'fps', 'firstperson', 'gore', 'guncustomization', 'multiplayer', 'onlinecoop', 'postapocalyptic', 'pve', 'shooter', 'singleplayer', 'survivalhorror', 'thirdperson', 'thirdpersonshooter', 'violent', 'zombies']"
204,1296610,"['2d', 'casual', 'cute', 'deckbuilding', 'earlyaccess', 'fantasy', 'indie', 'permadeath', 'physics', 'pinball', 'pixelgraphics', 'rpg', 'replayvalue', 'retro', 'roguelike', 'roguelite', 'singleplayer', 'strategy', 'turnbased', 'turnbasedcombat']"
205,1466860,"['3d', 'actionrts', 'basebuilding', 'citybuilder', 'coop', 'historical', 'isometric', 'management', 'mature', 'medieval', 'multiplayer', 'onlinecoop', 'openworld', 'pve', 'pvp', 'rts', 'resourcemanagement', 'singleplayer', 'strategy', 'war']"
206,1148760,"['cardgame', 'choicesmatter', 'chooseyourownadventure', 'datingsim', 'deckbuilding', 'futuristic', 'handdrawn', 'indie', 'interactivefiction', 'lifesim', 'management', 'multipleendings', 'rpg', 'scifi', 'simulation', 'singleplayer', 'storyrich', 'survival', 'tradingcardgame', 'turnbased', 'visualnovel']"
207,945360,"['2d', 'action', 'aliens', 'cartoony', 'casual', 'coop', 'colorful', 'funny', 'localmultiplayer', 'minigames', 'multiplayer', 'onlinecoop', 'partygame', 'psychological', 'pvp', 'scifi', 'socialdeduction', 'space', 'survival', 'topdown']"
208,582160,"['action', 'actionrpg', 'adventure', 'assassin', 'atmospheric', 'exploration', 'greatsoundtrack', 'heist', 'historical', 'illuminati', 'multiplayer', 'openworld', 'parkour', 'rpg', 'sandbox', 'singleplayer', 'stealth', 'storyrich', 'thirdperson', 'walkingsimulator']"
209,1136380,"['3d', 'adventure', 'atmospheric', 'casual', 'earlyaccess', 'familyfriendly', 'firstperson', 'fishing', 'immersivesim', 'indie', 'inventorymanagement', 'lifesim', 'multiplayer', 'realistic', 'relaxing', 'simulation', 'singleplayer', 'sports', 'underwater', 'walkingsimulator']"
210,65980,"['4x', 'action', 'adventure', 'aliens', 'atmospheric', 'exploration', 'futuristic', 'grandstrategy', 'hexgrid', 'moddable', 'multiplayer', 'replayvalue', 'scifi', 'simulation', 'singleplayer', 'space', 'strategy', 'tactical', 'turnbased', 'turnbasedstrategy']"
211,601510,"['action', 'adventure', 'anime', 'cardgame', 'casual', 'competitive', 'freetoplay', 'greatsoundtrack', 'mmorpg', 'massivelymultiplayer', 'memes', 'multiplayer', 'onlinecoop', 'psychologicalhorror', 'rpg', 'simulation', 'singleplayer', 'strategy', 'tradingcardgame', 'turnbased']"
212,1262580,"['action', 'adventure', 'arcade', 'atmospheric', 'coop', 'combatracing', 'controller', 'firstperson', 'multiplayer', 'offroad', 'onlinecoop', 'openworld', 'pvp', 'racing', 'sandbox', 'simulation', 'singleplayer', 'sports', 'strategy', 'thirdperson', 'vehicularcombat']"
213,1388870,"[""1990's"", '3d', 'actionadventure', 'adventure', 'america', 'arcade', 'comedy', 'firstperson', 'funny', 'indie', 'localcoop', 'management', 'multiplayer', 'oldschool', 'pixelgraphics', 'pvp', 'realistic', 'resourcemanagement', 'retro', 'scoreattack', 'simulation']"
214,1511780,"[""1990's"", '2d', 'arcade', 'automation', 'building', 'cardgame', 'casual', 'indie', 'localmultiplayer', 'logic', 'mechs', 'multiplayer', 'oldschool', 'pixelgraphics', 'puzzle', 'pvp', 'retro', 'sandbox', 'simulation', 'singleplayer', 'solitaire']"
215,858820,"['action', 'actionrpg', 'actionroguelike', 'adventure', 'coop', 'crafting', 'hackandslash', 'indie', 'isometric', 'multiplayer', 'onlinecoop', 'openworld', 'proceduralgeneration', 'rpg', 'roguelike', 'roguelite', 'singleplayer', 'survival', 'towerdefense', 'vikings']"
216,633230,"['action', 'adventure', 'anime', 'charactercustomization', 'coop', 'controller', 'fighting', 'mmorpg', 'moba', 'massivelymultiplayer', 'multiplayer', 'ninja', 'onlinecoop', 'openworld', 'pvp', 'rpg', 'singleplayer', 'strategy', 'teambased', 'thirdperson']"
217,1005300,"['boardgame', 'casual', 'coop', 'comedy', 'familyfriendly', 'funny', 'indie', 'localcoop', 'localmultiplayer', 'multiplayer', 'party', 'partygame', 'singleplayer', 'socialdeduction', 'trivia']"
218,936500,"['2d', 'automation', 'building', 'casual', 'economy', 'grandstrategy', 'indie', 'management', 'minimalist', 'modern', 'openworld', 'rts', 'realtime', 'resourcemanagement', 'simulation', 'singleplayer', 'strategy', 'timemanagement', 'trains', 'transportation']"
219,1458100,"['2d', 'atmospheric', 'cartoony', 'casual', 'charactercustomization', 'collectathon', 'colorful', 'cozy', 'crafting', 'cute', 'funny', 'hiddenobject', 'indie', 'lifesim', 'management', 'proceduralgeneration', 'relaxing', 'singleplayer', 'storyrich', 'surreal']"
220,393080,"['action', 'atmospheric', 'casual', 'classic', 'coop', 'controller', 'fps', 'firstperson', 'gore', 'military', 'multiplayer', 'remake', 'shooter', 'singleplayer', 'stealth', 'storyrich', 'violent', 'war', 'worldwarii', 'zombies']"
221,1604030,"['action', 'actionadventure', 'adventure', 'basebuilding', 'building', 'crafting', 'darkfantasy', 'earlyaccess', 'exploration', 'hackandslash', 'massivelymultiplayer', 'multiplayer', 'onlinecoop', 'openworld', 'pve', 'pvp', 'sandbox', 'singleplayer', 'survival', 'vampire']"
222,460950,"['2d', '2dplatformer', 'action', 'cyberpunk', 'difficult', 'fastpaced', 'gore', 'greatsoundtrack', 'hackandslash', 'indie', 'ninja', 'noir', 'pixelgraphics', 'platformer', 'retro', 'scifi', 'singleplayer', 'storyrich', 'timemanipulation', 'violent']"
223,1178830,"['action', 'charactercustomization', 'fps', 'femaleprotagonist', 'firstperson', 'futuristic', 'gore', 'hackandslash', 'indie', 'mature', 'multiplayer', 'realistic', 'scifi', 'sexualcontent', 'shooter', 'short', 'singleplayer', 'soulslike', 'swordplay', 'violent']"
224,753640,"['3d', 'action', 'adventure', 'atmospheric', 'beautiful', 'epic', 'exploration', 'firstperson', 'greatsoundtrack', 'horror', 'indie', 'mystery', 'openworld', 'psychologicalhorror', 'puzzle', 'scifi', 'simulation', 'singleplayer', 'space', 'storyrich']"
225,434170,"['boardgame', 'casual', 'coop', 'comedy', 'familyfriendly', 'funny', 'indie', 'localmultiplayer', 'memes', 'multiplayer', 'party', 'partygame', 'strategy', 'trivia']"
226,1644960,"['3d', '4playerlocal', 'basketball', 'charactercustomization', 'coop', 'controller', 'deckbuilding', 'gambling', 'localcoop', 'localmultiplayer', 'management', 'multiplayer', 'onlinecoop', 'realistic', 'simulation', 'singleplayer', 'sports', 'teambased', 'trading', 'esports']"
227,218230,"['action', 'adventure', 'coop', 'fps', 'firstperson', 'freetoplay', 'futuristic', 'massivelymultiplayer', 'multiplayer', 'onlinecoop', 'openworld', 'pvp', 'rpg', 'scifi', 'shooter', 'space', 'strategy', 'tactical', 'teambased', 'war']"
228,1124300,"['4x', 'alternatehistory', 'building', 'charactercustomization', 'citybuilder', 'grandstrategy', 'greatsoundtrack', 'hexgrid', 'historical', 'management', 'multiplayer', 'openworld', 'simulation', 'singleplayer', 'strategy', 'survival', 'tactical', 'turnbased', 'turnbasedstrategy', 'war']"
229,1097840,"['action', 'adventure', 'coop', 'coopcampaign', 'femaleprotagonist', 'gore', 'heroshooter', 'horror', 'localcoop', 'mature', 'multiplayer', 'openworld', 'scifi', 'shooter', 'singleplayer', 'splitscreen', 'storyrich', 'thirdperson', 'thirdpersonshooter', 'violent']"
230,1084600,"['adventure', 'building', 'cartoony', 'casual', 'charactercustomization', 'crafting', 'datingsim', 'earlyaccess', 'farmingsim', 'femaleprotagonist', 'indie', 'lifesim', 'mining', 'multiplayer', 'openworld', 'postapocalyptic', 'rpg', 'sandbox', 'simulation', 'singleplayer']"
231,774461,"['4playerlocal', 'boardgame', 'casual', 'coop', 'comedy', 'funny', 'indie', 'localcoop', 'localmultiplayer', 'multiplayer', 'party', 'partygame', 'strategy', 'trivia']"
232,215100,"['2d', 'adventure', 'anime', 'fantasy', 'freetoplay', 'greatsoundtrack', 'jrpg', 'mmorpg', 'massivelymultiplayer', 'multiplayer', 'nudity', 'oldschool', 'rpg']"
233,55230,"['action', 'adventure', 'charactercustomization', 'coop', 'comedy', 'crime', 'femaleprotagonist', 'funny', 'greatsoundtrack', 'multiplayer', 'onlinecoop', 'openworld', 'rpg', 'sandbox', 'satire', 'shooter', 'singleplayer', 'thirdperson', 'thirdpersonshooter', 'zombies']"
234,55380,['action']
235,55381,['action']
236,55382,['action']
237,55385,['action']
238,55386,['action']
239,55387,['action']
240,55388,['action']
241,55389,['action']
242,55390,['action']
243,55391,['action']
244,55392,['action']
245,55395,['action']
246,55396,['action']
247,55398,['action']
248,55399,['action']
249,55400,['action']
250,848030,"['actionroguelike', 'arcade', 'cartoon', 'casual', 'colorful', 'controller', 'cute', 'dungeoncrawler', 'funny', 'indie', 'physics', 'pinball', 'proceduralgeneration', 'puzzle', 'rpg', 'roguelike', 'roguelite', 'singleplayer', 'strategy', 'strategyrpg', 'turnbased', 'turnbasedstrategy']"
251,1058650,"['action', 'atmospheric', 'combat', 'fps', 'firstperson', 'gore', 'historical', 'indie', 'massivelymultiplayer', 'military', 'multiplayer', 'pvp', 'realistic', 'shooter', 'simulation', 'strategy', 'tactical', 'tanks', 'war', 'worldwari']"
252,1238000,"['action', 'actionrpg', 'adventure', 'charactercustomization', 'choicesmatter', 'femaleprotagonist', 'lgbtq+', 'multiplayer', 'nudity', 'openworld', 'rpg', 'scifi', 'sexualcontent', 'shooter', 'singleplayer', 'space', 'storyrich', 'thirdperson', 'thirdpersonshooter', 'violent']"
253,683320,"['2d', 'adventure', 'anime', 'atmospheric', 'beautiful', 'casual', 'colorful', 'exploration', 'femaleprotagonist', 'greatsoundtrack', 'handdrawn', 'indie', 'platformer', 'puzzle', 'puzzleplatformer', 'relaxing', 'singleplayer', 'storyrich', 'surreal', 'walkingsimulator']"
254,12210,"['action', 'adventure', 'atmospheric', 'automobilesim', 'classic', 'coop', 'crime', 'darkhumor', 'funny', 'gore', 'moddable', 'multiplayer', 'openworld', 'physics', 'sandbox', 'satire', 'shooter', 'singleplayer', 'thirdperson', 'thirdpersonshooter']"
255,32370,"['action', 'adventure', 'atmospheric', 'choicesmatter', 'classic', 'exploration', 'fantasy', 'femaleprotagonist', 'greatsoundtrack', 'moddable', 'openworld', 'partybasedrpg', 'rpg', 'realtimewithpause', 'scifi', 'singleplayer', 'space', 'storyrich', 'thirdperson', 'turnbased']"
256,996580,"['3dplatformer', 'action', 'adventure', 'atmospheric', 'cartoony', 'casual', 'classic', 'collectathon', 'colorful', 'cultclassic', 'cute', 'dragons', 'familyfriendly', 'fantasy', 'funny', 'greatsoundtrack', 'platformer', 'remake', 'singleplayer', 'thirdperson']"
257,239140,"['action', 'actionrpg', 'fps', 'firstperson', 'gore', 'hackandslash', 'horror', 'onlinecoop', 'openworld', 'openworldsurvivalcraft', 'parkour', 'postapocalyptic', 'pve', 'pvp', 'rpg', 'stealth', 'storyrich', 'survival', 'survivalhorror', 'zombies']"
258,871980,"['2.5d', 'anime', 'drama', 'emotional', 'isometric', 'jrpg', 'mystery', 'psychological', 'rpg', 'simulation', 'singleplayer', 'soundtrack', 'storyrich', 'strategyrpg', 'survival', 'tacticalrpg', 'textbased', 'turnbasedstrategy', 'turnbasedtactics', 'visualnovel']"
259,239030,"['2d', 'addictive', 'adventure', 'atmospheric', 'casual', 'difficult', 'dystopian', 'greatsoundtrack', 'indie', 'multipleendings', 'pixelgraphics', 'point&click', 'political', 'puzzle', 'replayvalue', 'retro', 'simulation', 'singleplayer', 'storyrich', 'strategy']"
260,1238810,"['action', 'atmospheric', 'battleroyale', 'combat', 'destruction', 'fps', 'femaleprotagonist', 'firstperson', 'historical', 'massivelymultiplayer', 'military', 'multiplayer', 'openworld', 'pvp', 'sexualcontent', 'shooter', 'singleplayer', 'violent', 'war', 'worldwarii']"
261,1359090,"['3d', 'action', 'combat', 'earlyaccess', 'fps', 'firstperson', 'immersivesim', 'military', 'multiplayer', 'onlinecoop', 'pve', 'pvp', 'realistic', 'shooter', 'simulation', 'stealth', 'strategy', 'tactical', 'teambased', 'violent']"
262,1537910,"['4x', 'earlyaccess', 'grandstrategy', 'historical', 'indie', 'mechs', 'pixelgraphics', 'rpg', 'scifi', 'simulation', 'singleplayer', 'storyrich', 'strategy', 'strategyrpg', 'turnbased', 'turnbasedstrategy', 'turnbasedtactics', 'war']"
263,447530,"['2d', 'adventure', 'anime', 'casual', 'choicesmatter', 'cute', 'cyberpunk', 'dystopian', 'femaleprotagonist', 'funny', 'indie', 'lgbtq+', 'lifesim', 'memes', 'pixelgraphics', 'point&click', 'scifi', 'simulation', 'storyrich', 'transhumanism', 'visualnovel']"
264,1238040,"['action', 'actionrpg', 'adventure', 'charactercustomization', 'choicesmatter', 'combat', 'darkfantasy', 'fantasy', 'femaleprotagonist', 'gore', 'lgbtq+', 'openworld', 'rpg', 'romance', 'sexualcontent', 'singleplayer', 'storyrich', 'tacticalrpg', 'thirdperson', 'violent']"
265,797430,"['cardgame', 'casual', 'freetoplay', 'gambling', 'massivelymultiplayer', 'multiplayer', 'simulation', 'strategy']"
266,367520,"['2d', 'action', 'adventure', 'atmospheric', 'controller', 'cute', 'darkfantasy', 'difficult', 'exploration', 'greatsoundtrack', 'handdrawn', 'indie', 'metroidvania', 'multipleendings', 'openworld', 'platformer', 'sidescroller', 'singleplayer', 'soulslike', 'storyrich']"
267,1342120,"['action', 'adventure', 'anime', 'hentai', 'indie', 'mature', 'nudity', 'rpg', 'rpgmaker', 'sexualcontent', 'singleplayer']"
268,1407200,"['action', 'coop', 'freetoplay', 'historical', 'massivelymultiplayer', 'military', 'multiplayer', 'pve', 'pvp', 'realistic', 'shooter', 'simulation', 'tactical', 'tanks', 'teambased', 'thirdperson', 'thirdpersonshooter', 'vehicularcombat', 'war', 'worldwarii']"
269,952040,"['3d', 'action', 'anime', 'arcade', 'casual', 'difficult', 'fps', 'firstperson', 'indie', 'mature', 'music', 'musicbasedproceduralgeneration', 'nudity', 'pixelgraphics', 'racing', 'rhythm', 'sexualcontent', 'simulation', 'singleplayer', 'visualnovel']"
270,1198850,"['adventure', 'anime', 'hentai', 'indie', 'jrpg', 'mature', 'memes', 'multipleendings', 'nsfw', 'nudity', 'rpg', 'sexualcontent', 'simulation', 'strategy']"
271,493340,"['3d', 'action', 'adventure', 'atmospheric', 'building', 'casual', 'citybuilder', 'colorful', 'economy', 'familyfriendly', 'firstperson', 'funny', 'godgame', 'greatsoundtrack', 'management', 'realistic', 'relaxing', 'sandbox', 'simulation', 'singleplayer', 'strategy', 'thirdperson']"
272,1184050,"['charactercustomization', 'gore', 'isometric', 'multiplayer', 'rpg', 'rts', 'scifi', 'singleplayer', 'strategy', 'tactical', 'turnbased', 'turnbasedtactics', 'violent']"
273,1577120,"['adventure', 'blood', 'choicesmatter', 'cinematic', 'gore', 'horror', 'multiplayer', 'multipleendings', 'narrative', 'nudity', 'permadeath', 'psychologicalhorror', 'quicktimeevents', 'realistic', 'sexualcontent', 'singleplayer', 'storyrich', 'survivalhorror', 'thriller', 'violent']"
274,8500,"['action', 'capitalism', 'difficult', 'economy', 'freetoplay', 'mmorpg', 'massivelymultiplayer', 'multiplayer', 'openworld', 'pve', 'pvp', 'rpg', 'sandbox', 'scifi', 'simulation', 'space', 'spacesim', 'spaceships', 'strategy', 'tactical']"
275,468920,"['arcade', 'atmospheric', 'casual', 'exploration', 'familyfriendly', 'firstperson', 'fishing', 'greatsoundtrack', 'indie', 'massivelymultiplayer', 'multiplayer', 'onlinecoop', 'openworld', 'psychologicalhorror', 'realistic', 'relaxing', 'sandbox', 'simulation', 'singleplayer', 'sports']"
276,597180,"['4x', 'charactercustomization', 'coop', 'economy', 'grandstrategy', 'historical', 'management', 'military', 'moddable', 'multiplayer', 'rpg', 'replayvalue', 'sandbox', 'simulation', 'singleplayer', 'strategy', 'tactical', 'turnbased', 'turnbasedstrategy', 'war']"
277,311680,"['2d', 'adventure', 'anime', 'casual', 'chooseyourownadventure', 'colorful', 'comedy', 'cute', 'datingsim', 'familyfriendly', 'farmingsim', 'femaleprotagonist', 'indie', 'otome', 'point&click', 'romance', 'simulation', 'singleplayer', 'snow', 'visualnovel']"
278,15170,"['adventure', 'atmospheric', 'basebuilding', 'classic', 'coop', 'fantasy', 'greatsoundtrack', 'localmultiplayer', 'magic', 'multiplayer', 'nostalgia', 'rpg', 'singleplayer', 'storyrich', 'strategy', 'tactical', 'turnbased', 'turnbasedstrategy']"
279,1879330,"['action', 'adventure', 'anime', 'coop', 'fantasy', 'hackandslash', 'localcoop', 'localmultiplayer', 'multiplayer', 'musou', 'nudity', 'pvp', 'sexualcontent', 'singleplayer', 'strategy']"
280,8930,"['4x', 'addictive', 'classic', 'coop', 'diplomacy', 'economy', 'grandstrategy', 'greatsoundtrack', 'hexgrid', 'historical', 'moddable', 'multiplayer', 'replayvalue', 'simulation', 'singleplayer', 'strategy', 'tactical', 'touchfriendly', 'turnbased', 'turnbasedstrategy']"
281,918570,"['action', 'arenashooter', 'charactercustomization', 'darkfantasy', 'dragons', 'earlyaccess', 'fantasy', 'flight', 'freetoplay', 'heroshooter', 'indie', 'multiplayer', 'mythology', 'onlinecoop', 'pvp', 'shooter', 'spectaclefighter', 'teambased', 'thirdperson', 'thirdpersonshooter']"
282,1850570,"['action', 'actionadventure', 'adventure', 'atmospheric', 'cinematic', 'combat', 'exploration', 'greatsoundtrack', 'horror', 'multiplayer', 'openworld', 'postapocalyptic', 'relaxing', 'scifi', 'sexualcontent', 'singleplayer', 'storyrich', 'thirdperson', 'thirdpersonshooter', 'walkingsimulator']"
283,1937750,"['2d', 'adventure', 'anime', 'boardgame', 'cardgame', 'colorful', 'deckbuilding', 'earlyaccess', 'handdrawn', 'indie', 'rpg', 'roguelike', 'roguelite', 'singleplayer', 'strategy', 'strategyrpg', 'surreal', 'traditionalroguelike', 'turnbasedcombat', 'turnbasedstrategy', 'turnbasedtactics']"
284,1200720,"['anime', 'casual', 'datingsim', 'romance', 'simulation', 'storyrich', 'visualnovel']"
285,457140,"['2d', 'adventure', 'basebuilding', 'building', 'colonysim', 'difficult', 'earlyaccess', 'exploration', 'indie', 'management', 'openworld', 'resourcemanagement', 'sandbox', 'scifi', 'simulation', 'singleplayer', 'space', 'spacesim', 'strategy', 'survival']"
286,1730680,"[""1990's"", '2.5d', '2d', 'action', 'actionadventure', 'adventure', 'anime', 'casual', 'colorful', 'conversation', 'cute', 'emotional', 'familyfriendly', 'fantasy', 'funny', 'localcoop', 'pixelgraphics', 'platformer', 'sidescroller', 'singleplayer']"
287,1211630,"['2d', 'boardgame', 'cartoon', 'casual', 'coop', 'colorful', 'comedy', 'controller', 'familyfriendly', 'funny', 'indie', 'localcoop', 'localmultiplayer', 'multiplayer', 'party', 'partygame', 'singleplayer', 'teambased', 'trivia', 'wordgame']"
288,919640,"['action', 'coop', 'grandstrategy', 'historical', 'indie', 'military', 'moddable', 'multiplayer', 'rts', 'realtimewithpause', 'realistic', 'replayvalue', 'sandbox', 'simulation', 'singleplayer', 'strategy', 'tactical', 'turnbasedstrategy', 'war', 'wargame', 'worldwarii']"
289,17480,"['action', 'alternatehistory', 'atmospheric', 'basebuilding', 'classic', 'coop', 'coopcampaign', 'comedy', 'fmv', 'greatsoundtrack', 'multiplayer', 'nudity', 'onlinecoop', 'rts', 'realtime', 'scifi', 'singleplayer', 'storyrich', 'strategy', 'war']"
290,266410,"['automobilesim', 'controller', 'driving', 'firstperson', 'massivelymultiplayer', 'multiplayer', 'openworld', 'racing', 'realistic', 'simulation', 'singleplayer', 'sports', 'vr', 'esports']"
291,208580,"['action', 'adventure', 'atmospheric', 'charactercustomization', 'choicesmatter', 'classic', 'femaleprotagonist', 'greatsoundtrack', 'moddable', 'multipleendings', 'partybasedrpg', 'rpg', 'realtimewithpause', 'scifi', 'singleplayer', 'space', 'storyrich', 'thirdperson', 'turnbased', 'turnbasedcombat']"
292,610180,"['boardgame', 'casual', 'coop', 'comedy', 'familyfriendly', 'funny', 'greatsoundtrack', 'indie', 'localcoop', 'localmultiplayer', 'multiplayer', 'party', 'partygame', 'strategy', 'trivia']"
293,1007040,"['action', 'aliens', 'anime', 'classbased', 'coop', 'comedy', 'difficult', 'femaleprotagonist', 'funny', 'hackandslash', 'localcoop', 'mechs', 'multiplayer', 'onlinecoop', 'scifi', 'shooter', 'singleplayer', 'splitscreen', 'thirdperson', 'thirdpersonshooter']"
294,632470,"['adventure', 'atmospheric', 'crpg', 'charactercustomization', 'choicesmatter', 'detective', 'exploration', 'fantasy', 'funny', 'indie', 'isometric', 'noir', 'openworld', 'point&click', 'rpg', 'sexualcontent', 'singleplayer', 'storyrich', 'surreal', 'visualnovel']"
295,1970580,"['2d', 'building', 'cardbattler', 'choicesmatter', 'cute', 'dungeoncrawler', 'earlyaccess', 'fantasy', 'femaleprotagonist', 'fishing', 'loot', 'pixelgraphics', 'proceduralgeneration', 'roguelike', 'roguelite', 'strategy', 'tactical', 'tacticalrpg', 'turnbasedcombat', 'turnbasedtactics']"
296,2114370,"['3d', 'boardgame', 'casual', 'coop', 'collectathon', 'cooking', 'indie', 'management', 'modern', 'multiplayer', 'onlinecoop', 'physics', 'realistic', 'resourcemanagement', 'simulation', 'singleplayer', 'survival', 'tabletop', 'timemanagement']"
297,233450,"['2d', 'basebuilding', 'building', 'capitalism', 'casual', 'citybuilder', 'colonysim', 'economy', 'funny', 'indie', 'management', 'moddable', 'multiplayer', 'replayvalue', 'resourcemanagement', 'sandbox', 'simulation', 'singleplayer', 'strategy', 'topdown']"
298,1388880,"['2d', 'anime', 'casual', 'chooseyourownadventure', 'conversation', 'cute', 'darkhumor', 'datingsim', 'gore', 'indie', 'interactivefiction', 'multipleendings', 'psychologicalhorror', 'romance', 'sexualcontent', 'singleplayer', 'storyrich', 'textbased', 'violent', 'visualnovel']"
299,544610,"['4x', 'action', 'adventure', 'atmospheric', 'coop', 'controller', 'greatsoundtrack', 'multiplayer', 'replayvalue', 'scifi', 'simulation', 'singleplayer', 'space', 'strategy', 'tactical', 'turnbased', 'turnbasedcombat', 'turnbasedstrategy', 'turnbasedtactics', 'war']"
300,1556200,"['3d', 'action', 'aliens', 'charactercustomization', 'cinematic', 'combat', 'controller', 'fps', 'firstperson', 'guncustomization', 'military', 'multiplayer', 'pvp', 'realistic', 'scifi', 'shooter', 'stealth', 'survival', 'tactical', 'thirdperson']"
301,809540,"['action', 'basebuilding', 'indie', 'mechs', 'pixelgraphics', 'robots', 'roguelike', 'singleplayer', 'strategy', 'tactical', 'towerdefense']"
302,703080,"['building', 'casual', 'citybuilder', 'cute', 'economy', 'familyfriendly', 'funny', 'greatsoundtrack', 'horses', 'management', 'multiplayer', 'nature', 'openworld', 'realistic', 'relaxing', 'resourcemanagement', 'sandbox', 'simulation', 'singleplayer', 'strategy']"
303,833360,"['2.5d', '2d', 'action', 'aliens', 'atmospheric', 'earlyaccess', 'exploration', 'indie', 'loot', 'mining', 'openworld', 'proceduralgeneration', 'rpg', 'relaxing', 'sandbox', 'scifi', 'singleplayer', 'space', 'topdown', 'topdownshooter']"
304,573410,"['4x', 'atmospheric', 'economy', 'grandstrategy', 'indie', 'management', 'military', 'moddable', 'multiplayer', 'rts', 'realtimetactics', 'realtime', 'realtimewithpause', 'sandbox', 'scifi', 'simulation', 'singleplayer', 'space', 'strategy', 'tactical', 'war']"
305,1180380,"['action', 'atmospheric', 'coop', 'earlyaccess', 'fps', 'freetoplay', 'horror', 'indie', 'mmorpg', 'massivelymultiplayer', 'multiplayer', 'onlinecoop', 'openworld', 'postapocalyptic', 'pvp', 'rpg', 'singleplayer', 'survival', 'violent', 'zombies']"
306,397460,"['boardgame', 'casual', 'coop', 'comedy', 'familyfriendly', 'funny', 'indie', 'localcoop', 'localmultiplayer', 'multiplayer', 'party', 'partygame', 'strategy', 'trivia']"
307,331670,"['4playerlocal', 'boardgame', 'casual', 'coop', 'comedy', 'familyfriendly', 'funny', 'indie', 'localcoop', 'localmultiplayer', 'multiplayer', 'party', 'partygame', 'singleplayer', 'strategy', 'trivia']"
308,1526930,"['3d', 'action', 'adventure', 'building', 'casual', 'choicesmatter', 'colorful', 'difficult', 'management', 'nature', 'replayvalue', 'singleplayer', 'strategy', 'stylized', 'survival', 'tactical', 'topdown', 'towerdefense']"
309,22380,"['action', 'actionrpg', 'adventure', 'atmospheric', 'charactercustomization', 'exploration', 'fps', 'firstperson', 'moddable', 'openworld', 'postapocalyptic', 'rpg', 'sandbox', 'scifi', 'shooter', 'singleplayer', 'storyrich', 'survival', 'thirdperson', 'western']"
310,527230,"['adventure', 'boardgame', 'coop', 'fantasy', 'hexgrid', 'indie', 'localcoop', 'multiplayer', 'onlinecoop', 'openworld', 'partybasedrpg', 'rpg', 'roguelike', 'roguelite', 'strategy', 'strategyrpg', 'tabletop', 'turnbased', 'turnbasedcombat', 'turnbasedstrategy']"
311,393380,"['action', 'atmospheric', 'basebuilding', 'fps', 'firstperson', 'immersivesim', 'indie', 'massivelymultiplayer', 'military', 'modern', 'multiplayer', 'openworld', 'pvp', 'realistic', 'shooter', 'simulation', 'strategy', 'tactical', 'teambased', 'war', 'wargame']"
312,345180,"['action', 'actionrpg', 'adventure', 'coop', 'controller', 'darkfantasy', 'difficult', 'dungeoncrawler', 'fantasy', 'hackandslash', 'indie', 'isometric', 'localcoop', 'loot', 'multiplayer', 'onlinecoop', 'rpg', 'singleplayer', 'steampunk', 'topdown']"
313,209650,"['action', 'america', 'coop', 'dog', 'fps', 'fastpaced', 'firstperson', 'futuristic', 'illuminati', 'linear', 'mechs', 'military', 'multiplayer', 'onlinecoop', 'pvp', 'quicktimeevents', 'scifi', 'shooter', 'singleplayer', 'war']"
314,42680,"['action', 'adventure', 'casual', 'coop', 'controller', 'fps', 'familyfriendly', 'firstperson', 'linear', 'masterpiece', 'military', 'multiplayer', 'onlinecoop', 'point&click', 'shooter', 'singleplayer', 'storyrich', 'survival', 'war', 'zombies']"
315,362680,"['2d', 'adventure', 'atmospheric', 'dark', 'darkfantasy', 'fantasy', 'femaleprotagonist', 'gore', 'greatsoundtrack', 'handdrawn', 'hiddenobject', 'horror', 'indie', 'point&click', 'psychological', 'psychologicalhorror', 'puzzle', 'singleplayer', 'storyrich', 'surreal']"
